cluster	status	loglr	df	p	p.adjust	genes
chrN00005:clu_2008_-	Success	0.322710629743938	1	0.421754471323608	0.727421981916311	ENSFALG00000003986
chrN00005:clu_2009_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003986
chrN00005:clu_2010_-	Success	2.21635729430348	1	0.0352563916777977	0.243701595580305	ENSFALG00000003986
chrN00005:clu_2011_-	Success	0.871264701098738	1	0.186818653653478	0.525512313894761	ENSFALG00000003986
chrN00005:clu_2012_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004019
chrN00005:clu_2013_-	Success	3.32872975885221	6	0.353689373548932	0.680264385961168	ENSFALG00000004019
chrN00005:clu_2014_-	Success	0.142643711838048	2	0.867062938129519	0.940267546854579	ENSFALG00000004019
chrN00005:clu_2015_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000004019
chrN00005:clu_2016_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004056
chrN00005:clu_2017_-	Success	0.23063294903983	1	0.497032947600549	0.762682580573541	ENSFALG00000004056
chrN00005:clu_2018_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004056
chrN00005:clu_2019_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2020_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2021_-	Success	5.94163704106836	4	0.018240709273454	0.175771311278003	ENSFALG00000004070
chrN00005:clu_2022_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004070
chrN00005:clu_2023_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2024_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004079
chrN00005:clu_2025_-	Success	2.46525916462053	2	0.0849868139419424	0.371994889147057	ENSFALG00000004079
chrN00005:clu_2026_-	Success	8.89956061499402	2	0.000136448866898786	0.00754536808695584	ENSFALG00000004079
chrN00005:clu_2027_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000004079
chrN00005:clu_2028_-	Success	1.31950120543326	2	0.267268580839682	0.607163789023392	ENSFALG00000004079
chrN00005:clu_2029_-	Success	9.93177539459793	7	0.00587207480375488	0.0930232775406222	ENSFALG00000004095
chrN00005:clu_2030_-	Success	1.09407892291324	1	0.139075562172775	0.461494494977343	ENSFALG00000004095
chrN00005:clu_2031_-	Success	0.454413102408353	2	0.634820433221437	0.836189719924612	ENSFALG00000026232
chrN00005:clu_2032_-	Success	0.523988185974275	1	0.30597360729659	0.644295890672078	ENSFALG00000026232
chrN00005:clu_2033_-	Success	2.0146159196554	5	0.545215006361218	0.785826323722507	ENSFALG00000026232
chrN00005:clu_2034_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000026232
chrN00005:clu_2035_-	Success	0.168836721406535	1	0.561175243154109	0.795387406739514	ENSFALG00000004142
chrN00005:clu_2036_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004150
chrN00005:clu_2037_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004150
chrN00005:clu_2038_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004150
chrN00005:clu_2039_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004155
chrN00005:clu_2040_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2041_-	Success	0.947730030502129	1	0.168587364176682	0.501146344996661	ENSFALG00000004163
chrN00005:clu_2042_-	Success	0.137380995366243	1	0.600155129126729	0.817125113108314	ENSFALG00000004163
chrN00005:clu_2043_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004163
chrN00005:clu_2044_-	Success	0.210389370807889	2	0.810268689565685	0.916640883792212	ENSFALG00000004182
chrN00005:clu_2045_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004182
chrN00005:clu_2046_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004182
chrN00005:clu_2047_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004200
chrN00005:clu_2048_-	Success	4.87300850552811	2	0.00765031461742862	0.108686452779403	ENSFALG00000004200
chrN00005:clu_2049_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004200
chrN00005:clu_2050_-	Success	0.18399785975717	1	0.54409880474295	0.785489161444216	ENSFALG00000004200
chrN00005:clu_2051_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004211
chrN00005:clu_2052_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000025715
chrN00005:clu_2053_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2054_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2055_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000025353
chrN00005:clu_2056_-	Success	1.34995071246345	2	0.259253038274599	0.600606245058223	ENSFALG00000004229
chrN00005:clu_2057_-	Success	1.12231747761365	2	0.32552452400262	0.657855477054706	ENSFALG00000004229
chrN00005:clu_2058_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000004229
chrN00005:clu_2059_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004233
chrN00005:clu_2060_-	Success	1.03246610637188	2	0.356127628138188	0.682143776530612	ENSFALG00000004233
chrN00005:clu_2061_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004233
chrN00005:clu_2062_-	Success	0.812632525542142	2	0.443688506124837	0.738071519063793	ENSFALG00000004250
chrN00005:clu_2063_-	Success	7.20526211029267	2	0.000742667509811075	0.0248570257137143	ENSFALG00000004250
chrN00005:clu_2064_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004279
chrN00005:clu_2065_-	Success	1.39153548906376	1	0.0952653408913945	0.391934995358635	ENSFALG00000004279
chrN00005:clu_2066_-	Success	0.611171249322354	2	0.54271484228298	0.784636284645237	ENSFALG00000004279
chrN00005:clu_2067_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000004279
chrN00005:clu_2068_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004343
chrN00005:clu_2069_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004343
chrN00005:clu_2070_-	Success	0.00260123272676083	1	0.942499949308066	0.975368446247211	ENSFALG00000004343
chrN00005:clu_2071_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004343
chrN00005:clu_2072_-	Success	2.80125845845669	2	0.0607335838204483	0.317162844533453	ENSFALG00000004343
chrN00005:clu_2073_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004343
chrN00005:clu_2074_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000026555
chrN00005:clu_2075_-	Success	0.591498022358337	3	0.757085384680631	0.896086444057597	ENSFALG00000026555
chrN00005:clu_2076_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chrN00005:clu_2077_-	Success	0.00930516495839129	1	0.89148951433308	0.952812862677961	ENSFALG00000026555
chrN00005:clu_2078_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000028890
chrN00005:clu_2079_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000028890
chrN00005:clu_2080_-	Success	0.177299428761984	1	0.551521302209004	0.790818836135733	ENSFALG00000028890
chrN00005:clu_2081_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004405
chrN00005:clu_2082_-	Success	0.603975014392518	5	0.944112396904078	0.976240728180837	ENSFALG00000004405
chrN00005:clu_2083_-	Success	1.14560666146002	1	0.130108178233652	0.450020633571953	ENSFALG00000004405
chrN00005:clu_2084_-	Success	0.00753584633736182	1	0.902291747387861	0.956971635749112	ENSFALG00000004405
chrN00005:clu_2085_-	Success	0.809309438033779	1	0.203284473170915	0.544037782494356	ENSFALG00000004414
chrN00005:clu_2086_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004414
chrN00005:clu_2087_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004414
chrN00005:clu_2088_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2089_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2090_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000023879
chrN00005:clu_2091_-	Success	3.14074396653314	2	0.0432506089241121	0.267774806155334	ENSFALG00000025244
chrN00005:clu_2092_-	Success	3.71483040332953	2	0.0243595720670326	0.2036762329939	ENSFALG00000025244
chrN00005:clu_2093_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000025244
chrN00005:clu_2094_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000025244
chrN00005:clu_2095_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000025244
chrN00005:clu_2096_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2097_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2098_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000023891
chrN00005:clu_2099_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2100_-	Success	2.47944913483541	1	0.0259567398195729	0.210467080704606	ENSFALG00000004465
chrN00005:clu_2101_-	Success	0.350668783041236	1	0.402334617345901	0.712862692501323	ENSFALG00000004465
chrN00005:clu_2102_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004465
chrN00005:clu_2103_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028403
chrN00005:clu_2104_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000028403
chrN00005:clu_2105_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004490
chrN00005:clu_2106_-	Success	0.342907400597483	1	0.407591580544094	0.716238481323249	ENSFALG00000004490
chrN00005:clu_2107_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004490
chrN00005:clu_2108_-	Success	1.77844120106761	3	0.31345925484484	0.648761058390053	ENSFALG00000004490
chrN00005:clu_2109_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004547
chrN00005:clu_2110_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004547
chrN00005:clu_2111_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004547
chrN00005:clu_2112_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2113_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2114_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003195
chrN00005:clu_2115_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003195
chrN00005:clu_2116_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003195
chrN00005:clu_2117_+	Success	1.08731679010886	1	0.140302929553123	0.463494241859538	ENSFALG00000003226
chrN00005:clu_2118_+	Success	2.93904389613908	5	0.318262865564593	0.651479573878292	ENSFALG00000003226
chrN00005:clu_2119_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003226
chrN00005:clu_2120_+	Success	0.635758756248833	4	0.866189139439841	0.939984189006894	ENSFALG00000003226
chrN00005:clu_2121_+	Success	1.31144676109099	1	0.105332208428437	0.411972181489697	ENSFALG00000027496
chrN00005:clu_2122_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003317
chrN00005:clu_2123_+	Success	6.4845444681041	2	0.00152685613992465	0.0394017397499975	ENSFALG00000003317
chrN00005:clu_2124_+	Success	2.57463000062216	4	0.27232248014809	0.613173252594447	ENSFALG00000003317
chrN00005:clu_2125_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003322
chrN00005:clu_2126_+	Success	1.75540864737059	2	0.172836598636953	0.507552493486954	ENSFALG00000003322
chrN00005:clu_2127_+	Success	0.0371245859338387	1	0.78524757628922	0.908006486115322	ENSFALG00000003322
chrN00005:clu_2128_+	Success	1.21387823189843	2	0.297043040877873	0.636310529466328	ENSFALG00000003322
chrN00005:clu_2129_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003357
chrN00005:clu_2130_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003438
chrN00005:clu_2131_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003438
chrN00005:clu_2132_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028444
chrN00005:clu_2133_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028444
chrN00005:clu_2134_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028444
chrN00005:clu_2135_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028444
chrN00005:clu_2136_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2137_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003471
chrN00005:clu_2138_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2139_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2140_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2141_+	Success	6.67791904450203	1	0.000257619388398766	0.0119136651773942	NA
chrN00005:clu_2142_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2143_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026722
chrN00005:clu_2144_+	Success	0.00736757471943861	1	0.903383385525061	0.957374154253168	ENSFALG00000003598
chrN00005:clu_2145_+	Success	6.69995485534309	10	0.202163692407003	0.543486439032	ENSFALG00000003618
chrN00005:clu_2146_+	Success	0.00123963087223444	1	0.960287993967178	0.98325980566875	ENSFALG00000003618
chrN00005:clu_2147_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000027743
chrN00005:clu_2148_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000027743
chrN00005:clu_2149_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2150_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2151_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2152_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2153_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2154_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2155_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000025028
chrN00005:clu_2156_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000025028
chrN00005:clu_2157_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2158_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003782
chrN00005:clu_2159_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003782
chrN00005:clu_2160_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003782
chrN00005:clu_2161_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003782
chrN00005:clu_2162_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000027514
chrN00005:clu_2163_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003793
chrN00005:clu_2164_+	Success	0.486848534536989	2	0.614560110527122	0.825377683515307	ENSFALG00000003793
chrN00005:clu_2165_+	Success	1.2379300543837	3	0.479669503173451	0.754504873984671	ENSFALG00000003793
chrN00005:clu_2166_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003811
chrN00005:clu_2167_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003811
chrN00005:clu_2168_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003811
chrN00005:clu_2169_+	Success	1.03421236290313	2	0.355506280615573	0.681389613044372	ENSFALG00000003811
chrN00005:clu_2170_+	Success	1.90739426819033	2	0.148466747527077	0.473423872934657	ENSFALG00000003811
chrN00005:clu_2171_+	Success	0.227030709577718	1	0.50041253475281	0.765625158430017	ENSFALG00000003811
chrN00005:clu_2172_+	Success	0.0861763783599656	2	0.917432401726564	0.964056918133759	ENSFALG00000003811
chrN00005:clu_2173_+	Success	0.197701224894544	1	0.529473226663164	0.779310530519775	ENSFALG00000003811
chrN00005:clu_2174_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003864
chrN00005:clu_2175_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003864
chrN00005:clu_2176_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003864,ENSFALG00000023482
chrN00005:clu_2177_+	Success	0.617250638415953	2	0.539425476388401	0.782890597493636	ENSFALG00000003868
chrN00005:clu_2178_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003878
chrN00005:clu_2179_+	Success	2.44140940343692	4	0.299533712349771	0.63869248532444	ENSFALG00000003890
chrN00005:clu_2180_+	Success	1.5226829111306	1	0.0809678718703379	0.362421801539275	ENSFALG00000003890
chrN00005:clu_2181_+	Success	1.11693613377449	2	0.327281005270376	0.65839282212243	ENSFALG00000003890
chrN00005:clu_2182_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003927
chrN00005:clu_2183_+	Success	0.861368520474059	2	0.422583372422741	0.727438198247909	ENSFALG00000003927
chrN00005:clu_2184_+	Success	0.00732248432859706	1	0.903678046689822	0.957563157543381	ENSFALG00000023579
chrN00005:clu_2185_+	Success	0.143092403319372	1	0.592675833582374	0.812653952609052	ENSFALG00000023579
chrN00005:clu_2186_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2187_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003947
chrN00005:clu_2188_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003947
chrN00005:clu_2189_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003947
chrN00005:clu_2190_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003947
chrN00005:clu_2191_+	Success	0.522100223889765	2	0.593273231992285	0.812726817114527	ENSFALG00000003977
chrN00005:clu_2192_+	Success	0.65093183450972	2	0.521559543070427	0.776147958050079	ENSFALG00000003977
chrN00005:clu_2193_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003977
chrN00005:clu_2194_+	Success	4.29159358671586	6	0.198411575468547	0.539747579764768	ENSFALG00000003979
chrN00005:clu_2195_+	Success	0.552686949349081	1	0.293089775626222	0.633948257746714	ENSFALG00000003979
chrN00005:clu_2196_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003979
chrN00005:clu_2197_+	Success	0.829994151336109	2	0.436051836634709	0.733869470994105	ENSFALG00000003979
chrN00005:clu_2198_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003979
chrN00005:clu_2199_+	Success	4.15262965665954	3	0.0401067242025352	0.260698503463111	ENSFALG00000003979
chrN00005:clu_2200_+	Success	2.56831954749262	2	0.0766642678988338	0.353546932029792	ENSFALG00000003979
chrN00005:clu_2201_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2202_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2203_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2204_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2206_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2207_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2208_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004004
chrN00005:clu_2209_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000027942
chrN00005:clu_2210_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2211_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2212_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2213_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2214_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004030
chrN00005:clu_2215_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004035
chrN00005:clu_2216_+	Success	0.398912129443175	1	0.37174467748548	0.694191418305625	ENSFALG00000004063
chrN00005:clu_2217_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004100
chrN00005:clu_2218_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004111
chrN00005:clu_2219_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004126
chrN00005:clu_2220_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004137
chrN00005:clu_2221_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004137
chrN00005:clu_2222_+	Success	0.646077179255556	1	0.255651309128432	0.597705778668704	ENSFALG00000004137
chrN00005:clu_2223_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2224_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2225_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2226_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2227_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004156
chrN00005:clu_2228_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004165
chrN00005:clu_2229_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004165
chrN00005:clu_2230_+	Success	0.00873099096997976	1	0.894870558066981	0.954409438070291	ENSFALG00000004184
chrN00005:clu_2231_+	Success	0.268427682331776	1	0.463738895095426	0.746729495936803	ENSFALG00000004184
chrN00005:clu_2232_+	Success	0.449642360942107	1	0.342973575907967	0.670213728338154	ENSFALG00000004184
chrN00005:clu_2233_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004188
chrN00005:clu_2234_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004188
chrN00005:clu_2235_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004188
chrN00005:clu_2236_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004214
chrN00005:clu_2237_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000028742
chrN00005:clu_2238_+	Success	1.79091375007044	2	0.166807679479816	0.4987589292085	ENSFALG00000028742
chrN00005:clu_2239_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2240_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004239
chrN00005:clu_2241_+	Success	0.132153784757918	2	0.876206237553684	0.945226620531184	ENSFALG00000004300
chrN00005:clu_2242_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2243_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2244_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2245_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2246_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2247_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2248_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2249_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2250_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2251_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004321
chrN00005:clu_2252_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004341
chrN00005:clu_2253_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2254_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2255_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00005:clu_2256_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004363
chrN00005:clu_2257_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004363
chrN00005:clu_2258_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004363
chrN00005:clu_2259_+	Success	1.80092813734382	5	0.608034602252774	0.821072662499082	ENSFALG00000004363
chrN00005:clu_2260_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004363
chrN00005:clu_2261_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000004363
chrN00005:clu_2262_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000027199
chrN00005:clu_2263_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2264_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2265_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004455
chrN00005:clu_2266_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004455
chrN00005:clu_2267_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004455
chrN00005:clu_2268_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004455
chrN00005:clu_2269_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004455
chrN00005:clu_2270_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004477
chrN00005:clu_2271_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004477
chrN00005:clu_2272_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004477
chrN00005:clu_2273_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004477
chrN00005:clu_2274_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00005:clu_2275_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000004486
