cluster	status	loglr	df	p	p.adjust	genes
chrN00018:clu_6765_-	Success	1.91470703478717	2	0.147385004941195	0.421167018209841	NA
chrN00018:clu_6766_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011858
chrN00018:clu_6767_-	Success	5.91310832324803	6	0.0659599019790256	0.303110156315601	ENSFALG00000011858
chrN00018:clu_6768_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011858
chrN00018:clu_6769_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011858
chrN00018:clu_6770_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011863
chrN00018:clu_6771_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011863
chrN00018:clu_6772_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011863
chrN00018:clu_6773_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011889
chrN00018:clu_6774_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011889
chrN00018:clu_6775_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011889
chrN00018:clu_6776_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011921
chrN00018:clu_6777_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011921
chrN00018:clu_6778_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011921
chrN00018:clu_6779_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011921
chrN00018:clu_6780_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6781_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6782_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6783_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6784_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012034
chrN00018:clu_6785_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012050
chrN00018:clu_6786_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012083
chrN00018:clu_6787_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012083
chrN00018:clu_6788_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012083
chrN00018:clu_6789_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012083
chrN00018:clu_6790_-	Success	3.2365531258726	1	0.0109518946855026	0.135173616258239	ENSFALG00000012092
chrN00018:clu_6791_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012130
chrN00018:clu_6792_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012130
chrN00018:clu_6793_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012130
chrN00018:clu_6794_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012130
chrN00018:clu_6795_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012130
chrN00018:clu_6796_-	Success	0.781521959626389	2	0.457708866511208	0.707239253878479	ENSFALG00000012130
chrN00018:clu_6797_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012130
chrN00018:clu_6798_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012158
chrN00018:clu_6799_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012158
chrN00018:clu_6800_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012162
chrN00018:clu_6801_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012170
chrN00018:clu_6802_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012170
chrN00018:clu_6803_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012170
chrN00018:clu_6804_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6805_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012196
chrN00018:clu_6806_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012196
chrN00018:clu_6807_-	Success	0.0200478181112658	1	0.841293707993382	0.93044661946306	ENSFALG00000012238
chrN00018:clu_6808_-	Success	0.174844775852648	2	0.839587334883182	0.929859347722695	ENSFALG00000012238
chrN00018:clu_6809_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012299
chrN00018:clu_6810_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012299
chrN00018:clu_6811_-	Success	3.24737889342146	1	0.0108193035437192	0.134761003530609	ENSFALG00000012299
chrN00018:clu_6812_-	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012299
chrN00018:clu_6813_-	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012339
chrN00018:clu_6814_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000024562
chrN00018:clu_6815_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6816_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010828
chrN00018:clu_6817_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010828
chrN00018:clu_6818_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010828
chrN00018:clu_6819_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000010828
chrN00018:clu_6820_+	Success	3.07647670106394	4	0.188013099688424	0.469591823374102	ENSFALG00000010828
chrN00018:clu_6821_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010834
chrN00018:clu_6822_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000024859
chrN00018:clu_6823_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010855
chrN00018:clu_6824_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010858
chrN00018:clu_6825_+	Success	5.9893163016983	5	0.0350817391047374	0.232038270590386	ENSFALG00000010858
chrN00018:clu_6826_+	Success	0.439673762514232	1	0.34838044930887	0.623724207380769	ENSFALG00000010858
chrN00018:clu_6827_+	Success	0.535181128604137	1	0.300863634825115	0.584278187746057	ENSFALG00000010858
chrN00018:clu_6828_+	Success	4.22954396324894	6	0.206360616571093	0.489457641887521	ENSFALG00000010858
chrN00018:clu_6829_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010931
chrN00018:clu_6830_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010931
chrN00018:clu_6831_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010931
chrN00018:clu_6832_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000010931
chrN00018:clu_6833_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000010950
chrN00018:clu_6834_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000028107
chrN00018:clu_6835_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000023085
chrN00018:clu_6836_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000024439
chrN00018:clu_6837_+	Success	0.457332045686314	3	0.821887661639493	0.921919039677404	ENSFALG00000024439
chrN00018:clu_6838_+	Success	0.00130761421837633	1	0.959214516707894	0.983785517870867	NA
chrN00018:clu_6839_+	Success	0.805698338097613	1	0.204295583570034	0.487627118918965	NA
chrN00018:clu_6840_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011184
chrN00018:clu_6841_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011184
chrN00018:clu_6842_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00018:clu_6843_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011324
chrN00018:clu_6844_+	Success	4.60015845025919	4	0.0562829541306864	0.283247933692966	ENSFALG00000011258
chrN00018:clu_6845_+	Success	2.16091117184351	4	0.364200463044342	0.636285792049642	ENSFALG00000011258
chrN00018:clu_6846_+	Success	0.645724216508086	1	0.255781194415612	0.538417797110315	ENSFALG00000011258
chrN00018:clu_6847_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011264
chrN00018:clu_6848_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011284,ENSFALG00000023207
chrN00018:clu_6849_+	Success	5.41667910411149	2	0.00444187318003812	0.0849188795898795	ENSFALG00000011324
chrN00018:clu_6850_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6851_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011356
chrN00018:clu_6852_+	Success	6.89687119575774	2	0.00101094353033823	0.0379266879284956	ENSFALG00000011356
chrN00018:clu_6853_+	Success	1.0604072546914	2	0.346314743302992	0.622806057006999	ENSFALG00000011356
chrN00018:clu_6854_+	Success	3.20826287690221	2	0.0404267786023583	0.243364501170871	ENSFALG00000011420
chrN00018:clu_6855_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011420
chrN00018:clu_6856_+	Success	0.0170271024413324	2	0.983117039401952	0.993815527780536	ENSFALG00000011420
chrN00018:clu_6857_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6858_+	Success	7.82682060127354	7	0.0284761424383646	0.207464235534757	ENSFALG00000011507
chrN00018:clu_6859_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011507
chrN00018:clu_6860_+	Success	0.870381317849649	1	0.18704222476818	0.468646550963147	ENSFALG00000011507
chrN00018:clu_6861_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00018:clu_6862_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6863_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6864_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011546
chrN00018:clu_6865_+	Success	2.60281858904011	5	0.391303063384457	0.660278934907959	ENSFALG00000011546
chrN00018:clu_6866_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011555
chrN00018:clu_6867_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011587
chrN00018:clu_6868_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023810
chrN00018:clu_6869_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000023810
chrN00018:clu_6870_+	Success	0.023221501266562	1	0.829372533496895	0.925681628077628	ENSFALG00000023810
chrN00018:clu_6871_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6872_+	Success	0.794197967957984	2	0.451943562822443	0.705044082578808	ENSFALG00000011673
chrN00018:clu_6873_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011673
chrN00018:clu_6874_+	Success	4.4538092227541	3	0.030544702466049	0.21572969008916	ENSFALG00000011718
chrN00018:clu_6875_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011718
chrN00018:clu_6876_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011718
chrN00018:clu_6877_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011744
chrN00018:clu_6878_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011744
chrN00018:clu_6879_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6880_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011785
chrN00018:clu_6881_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011785
chrN00018:clu_6882_+	Success	0.322033681725088	2	0.72467378165575	0.873111536497633	ENSFALG00000011795
chrN00018:clu_6883_+	Success	1.01471748670747	2	0.362504827799876	0.634854461938172	NA
chrN00018:clu_6884_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011835
chrN00018:clu_6885_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000011835
chrN00018:clu_6886_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011877
chrN00018:clu_6887_+	Success	0.318553735778551	2	0.727200000247479	0.875028638332731	ENSFALG00000011877
chrN00018:clu_6888_+	Success	3.37388269069788	2	0.0342563719001221	0.229965219724974	ENSFALG00000011877
chrN00018:clu_6889_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6890_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000024112
chrN00018:clu_6891_+	Success	0.0779389256098852	1	0.692980389540151	0.855104714095698	ENSFALG00000024112
chrN00018:clu_6892_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011954
chrN00018:clu_6893_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000011954
chrN00018:clu_6894_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011954
chrN00018:clu_6895_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011954
chrN00018:clu_6896_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011954
chrN00018:clu_6897_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000011954
chrN00018:clu_6898_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011986
chrN00018:clu_6899_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000011986
chrN00018:clu_6900_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012012
chrN00018:clu_6901_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012012
chrN00018:clu_6902_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012012
chrN00018:clu_6903_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012022
chrN00018:clu_6904_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012022
chrN00018:clu_6905_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012056
chrN00018:clu_6906_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012070
chrN00018:clu_6907_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012070
chrN00018:clu_6908_+	Success	0.0487731840788115	1	0.754794196251144	0.889913703779322	ENSFALG00000012070
chrN00018:clu_6909_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012070
chrN00018:clu_6910_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00018:clu_6911_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012111
chrN00018:clu_6912_+	Success	0.260168091106792	1	0.470698311461911	0.71556080169911	ENSFALG00000012111
chrN00018:clu_6913_+	Success	2.39973717723862	1	0.0284684214123915	0.207464235534757	ENSFALG00000012111
chrN00018:clu_6914_+	Success	1.34691924343224	1	0.100736875520914	0.35846094716213	ENSFALG00000012111
chrN00018:clu_6915_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012144
chrN00018:clu_6916_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012144
chrN00018:clu_6917_+	Success	2.37641349225464	2	0.0928831068264607	0.344135359652937	ENSFALG00000012168
chrN00018:clu_6918_+	Success	0.439171693432115	1	0.348655814125927	0.623724207380769	ENSFALG00000012168
chrN00018:clu_6919_+	Success	1.647301336363	2	0.192568886684285	0.474821799039909	ENSFALG00000012168
chrN00018:clu_6920_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012168
chrN00018:clu_6921_+	Success	2.66779241575983	2	0.069405274302652	0.308674317453095	ENSFALG00000012168
chrN00018:clu_6922_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028276
chrN00018:clu_6923_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028276
chrN00018:clu_6924_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028276
chrN00018:clu_6925_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000028276
chrN00018:clu_6926_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012183
chrN00018:clu_6927_+	Success	0.765105471847107	1	0.216080788615956	0.501267201782626	ENSFALG00000012183
chrN00018:clu_6928_+	Success	0.778584398334374	2	0.459055391141507	0.707752655630896	ENSFALG00000012183
chrN00018:clu_6929_+	Success	4.02342967820596	3	0.0450531262795237	0.254565745107036	ENSFALG00000012183
chrN00018:clu_6930_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012317
chrN00018:clu_6931_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000012348
chrN00018:clu_6932_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012348
chrN00018:clu_6933_+	Success	0.259861024827615	2	0.771158750277049	0.896881293840101	ENSFALG00000012348
chrN00018:clu_6934_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012348
chrN00018:clu_6935_+	Success	1.22377170462812	2	0.294118743235571	0.576343889440554	ENSFALG00000012348
chrN00018:clu_6936_+	Success	2.21867075172827	1	0.0351609584881916	0.232122202772565	ENSFALG00000012348
chrN00018:clu_6937_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000012348
chrN00018:clu_6938_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000012348
chrN00018:clu_6939_+	Success	1.15579215528527	2	0.314808061235172	0.595481336757666	ENSFALG00000012348
chrN00018:clu_6940_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012354
chrN00018:clu_6941_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012354
chrN00018:clu_6942_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012354
chrN00018:clu_6943_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000012354
chrN00019:clu_6944_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000002910
chrN00019:clu_6945_+	Success	3.79944162550086	2	0.0223832666127482	0.185940993361615	ENSFALG00000002910
chrN00019:clu_6946_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chrN00019:clu_6947_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000002910
chrN00019:clu_6948_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000002910
chrN00019:clu_6949_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000002918
chrN00019:clu_6950_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6951_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_6952_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_6953_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_6954_+	Success	0.654286307306812	1	0.252653253935811	0.536368282880302	ENSFALG00000003013
chrN00019:clu_6955_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000025965
chrN00019:clu_6956_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000027818
chrN00019:clu_6957_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6958_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_6959_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000026047
chrN00019:clu_6960_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003201
chrN00019:clu_6961_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6962_+	Success	10.3997811516983	3	0.000115863706856991	0.0109256344114605	ENSFALG00000003215
chrN00019:clu_6963_+	Success	0.20628057890508	2	0.813604763920774	0.916290194099283	ENSFALG00000003215
chrN00019:clu_6964_+	Success	0.0774255745393475	2	0.925495902292331	0.969758494085674	ENSFALG00000003215
chrN00019:clu_6965_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003215
chrN00019:clu_6966_+	Success	13.1851299849877	6	0.000189915509051721	0.0142497894856227	ENSFALG00000003215
chrN00019:clu_6967_+	Success	0.420285628153195	1	0.359233442344041	0.632265211764706	NA
chrN00019:clu_6968_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_6969_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6970_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6971_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003257
chrN00019:clu_6972_+	Success	1.51715112260217	2	0.219335858691063	0.504957315059794	ENSFALG00000003257
chrN00019:clu_6973_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003257
chrN00019:clu_6974_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003257
chrN00019:clu_6975_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003257
chrN00019:clu_6976_+	Success	3.71175609028644	1	0.00643770332075984	0.105204435063846	ENSFALG00000003257
chrN00019:clu_6977_+	Success	0.062589600348133	1	0.723483731098916	0.872531883098554	ENSFALG00000003257
chrN00019:clu_6978_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6979_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000003330
chrN00019:clu_6980_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003330
chrN00019:clu_6981_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003369
chrN00019:clu_6982_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003369
chrN00019:clu_6983_+	Not enough valid samples	NA	NA	NA	NA	NA
chrN00019:clu_6984_+	Success	0.478476301475666	1	0.327955863379608	0.604776959477512	ENSFALG00000027197
chrN00019:clu_6985_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6986_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003520
chrN00019:clu_6987_+	Success	5.71969144929653	5	0.0433316631849781	0.251973621420647	ENSFALG00000003520
chrN00019:clu_6988_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003520
chrN00019:clu_6989_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003536
chrN00019:clu_6990_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003616
chrN00019:clu_6991_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003616
chrN00019:clu_6992_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003616
chrN00019:clu_6993_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6994_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003640
chrN00019:clu_6995_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003640
chrN00019:clu_6996_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_6997_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003658,ENSFALG00000023047
chrN00019:clu_6998_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003658
chrN00019:clu_6999_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003658
chrN00019:clu_7000_+	Success	1.3418705904578	2	0.261356320398972	0.542458180768599	ENSFALG00000003658
chrN00019:clu_7001_+	Success	6.66993248646975	2	0.00126848438797548	0.0433961468646564	ENSFALG00000003658
chrN00019:clu_7002_+	Success	0.397760693067738	1	0.372435783858844	0.642645128527946	ENSFALG00000003658
chrN00019:clu_7003_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003678
chrN00019:clu_7004_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003678
chrN00019:clu_7005_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chrN00019:clu_7006_+	Success	3.53848156015829	4	0.131876544606624	0.399407347337249	ENSFALG00000003705
chrN00019:clu_7007_+	Success	1.25399640707536	3	0.473848334508031	0.718494932246206	ENSFALG00000003705
chrN00019:clu_7008_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003705
chrN00019:clu_7009_+	Success	4.95742074568125	4	0.0418868594132874	0.248120971974465	ENSFALG00000003705
chrN00019:clu_7010_+	Success	0.20373705429256	4	0.981860414620589	0.993535668970776	ENSFALG00000003749
chrN00019:clu_7011_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003749
chrN00019:clu_7012_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003789
chrN00019:clu_7013_+	Success	2.93001949726494	3	0.118621774767773	0.382505889246543	ENSFALG00000003789
chrN00019:clu_7014_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003789
chrN00019:clu_7015_+	Success	2.4798355560653	2	0.0837569977900633	0.330014867633575	ENSFALG00000003879
chrN00019:clu_7016_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_7017_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003913
chrN00019:clu_7018_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003913
chrN00019:clu_7019_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003913
chrN00019:clu_7020_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003913
chrN00019:clu_7021_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000003964
chrN00019:clu_7022_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003964
chrN00019:clu_7023_+	Success	1.1599890383058	1	0.127721826225584	0.392791054826852	ENSFALG00000003964
chrN00019:clu_7024_+	Success	8.40810991036278e-05	1	0.989653532985138	0.996151283969283	ENSFALG00000003964
chrN00019:clu_7025_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003964
chrN00019:clu_7026_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000003964
chrN00019:clu_7027_+	Not enough valid samples	NA	NA	NA	NA	ENSFALG00000003996
chrN00019:clu_7028_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ENSFALG00000027089
chrN00019:clu_7029_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chrN00019:clu_7030_+	Success	1.45774592399175	3	0.40483903025392	0.672451024306558	ENSFALG00000022941
chrN00019:clu_7031_+	Success	0.628682090534944	1	0.262150605445143	0.543460167794476	ENSFALG00000022941
chrN00019:clu_7032_+	<=1 sample with coverage>0	NA	NA	NA	NA	ENSFALG00000004075
chrN00019:clu_7033_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ENSFALG00000004075
